"","SYMBOL","GSM4143534","GSM4143535","GSM4143536","GSM4143537","GSM4143538","GSM4143539","GSM4143540","GSM4143541","GSM4143542","GSM4143543","GSM4143544","GSM4143545","GSM4143546","GSM4143547","GSM4143548","GSM4143549"
"39019","CD53",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"39020","GNA14",0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
"39021","NUP155",372,1882,389,1717,486,2035,702,2878,177,746,507,2269,176,1441,512,2475
"39022","SEC24C",187,871,152,607,211,1192,286,1122,279,1117,242,1385,224,1164,269,1279
"39023","TESMIN",18,91,17,62,12,72,27,103,5,37,18,126,4,77,17,128
"39024","CLCA2",0,0,0,0,0,2,0,0,11,64,0,0,12,17,0,0
"39025","ISG15",58,297,63,349,80,384,58,221,212,976,94,744,160,554,85,491
"39026","FEZ2",46,194,26,127,44,183,42,178,39,144,47,325,27,202,40,250
"39027","FEZ1",1,12,1,12,4,5,2,13,2,8,2,17,1,3,4,10
"39028","ARHGEF10",90,496,87,394,153,717,203,803,66,332,127,842,73,519,149,792
"39029","ZNF592",130,609,115,539,154,743,204,835,148,572,196,852,103,720,152,733
"39030","IKBKE",9,45,11,39,11,63,9,53,10,51,8,77,9,51,8,53
"39031","MORF4L2",451,2248,333,1513,460,1937,548,2352,391,1681,571,3651,309,2113,500,3149
"39032","SH3PXD2A",44,195,30,144,35,140,44,230,20,69,46,246,10,129,36,250
"39033","MICAL2",136,622,119,523,185,762,219,941,131,665,184,853,176,818,161,842
"39034","FNIP1",70,332,55,289,104,417,108,446,59,234,98,555,55,328,78,474
"39035","CTR9",498,2305,354,1595,528,2469,520,2124,544,2449,437,3002,552,2637,516,2540
"39036","PPM1F",47,228,54,242,107,441,72,397,60,223,69,347,71,315,60,333
"39037","GCC2",112,547,93,374,138,574,93,432,145,698,117,660,161,535,95,583
"39038","RALGPS1",22,88,12,45,17,80,18,86,20,91,11,180,33,109,17,115
"39039","CD58",30,139,25,112,28,133,26,136,34,128,32,278,16,162,34,213
"39040","MTFR1",160,664,105,494,82,331,91,398,108,473,147,1234,54,552,82,808
"39041","PLCH2",0,7,2,10,5,24,3,19,4,11,3,38,2,34,1,32
"39042","SKIC3",132,592,89,450,111,531,140,685,146,569,122,817,97,554,149,720
"39043","HS2ST1",210,987,132,685,187,949,236,993,133,580,205,1587,109,1036,219,1229
"39044","TTLL4",106,506,96,483,130,694,171,708,69,298,138,602,65,494,103,631
"39045","SOCS5",117,590,97,446,195,826,197,829,131,474,131,926,146,840,166,777
"39046","MDC1",190,874,139,612,161,852,342,1339,50,150,236,1038,32,473,180,1131
"39047","IQCB1",34,182,19,94,21,94,23,119,31,119,29,210,18,154,21,182
"39048","ZNF516",30,181,35,119,33,180,33,187,67,241,43,476,43,386,28,413
"39049","PDE4DIP",72,289,61,228,43,202,78,336,26,142,55,442,26,187,64,292
"39050","TBC1D27P",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39051","CD59",247,1237,156,626,474,2028,306,1311,280,1091,258,1903,276,1813,328,1735
"39052","BMS1P20",34,176,41,118,52,161,38,150,39,222,31,289,42,210,36,206
"39053","CEP135",52,250,39,195,32,145,50,226,12,49,64,216,10,76,34,201
"39054","LIMS3",3,18,2,12,5,13,2,14,3,8,3,21,2,15,3,20
"39055","LPIN2",42,152,24,124,30,133,36,171,21,120,48,291,32,134,41,247
"39056","MARF1",106,561,86,381,161,591,146,550,202,825,126,945,186,762,102,770
"39057","DZIP3",79,366,63,292,48,251,87,348,78,315,66,589,41,356,68,505
"39058","SAFB2",87,380,67,283,132,569,136,581,82,384,95,518,103,567,127,473
"39059","ZNF432",2,7,1,4,3,11,2,16,2,9,3,15,2,6,2,9
"39060","EIF5B",753,3337,752,3251,1133,5119,1107,4508,796,3295,885,3923,673,3584,1003,4080
"39061","CD63",314,1511,286,1221,316,1425,405,1651,310,1390,380,2674,222,1441,417,1876
"39062","IPO13",56,274,52,222,96,401,82,343,73,379,80,522,72,524,75,417
"39063","WSCD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39064","SDC3",148,761,139,503,199,878,204,882,120,635,175,1319,88,944,139,1003
"39065","SLC25A44",54,179,43,152,78,340,61,307,47,213,38,315,40,269,55,267
"39066","KIAA0040",137,710,101,388,137,581,101,405,153,625,118,890,90,394,91,660
"39067","TTI1",136,658,156,624,151,610,218,888,62,298,185,724,64,445,199,771
"39068","TGS1",129,615,68,382,154,697,134,670,222,887,117,646,192,720,125,731
"39069","PPIP5K1",68,311,63,249,58,203,58,238,71,260,64,472,28,282,51,376
"39070","PHF14",14,94,19,89,12,70,14,97,17,94,21,127,22,71,18,109
"39071","FAM53B",53,278,56,257,117,462,74,369,88,331,93,410,80,435,72,393
"39072","CD68",8,54,10,59,3,27,11,50,4,35,18,99,5,32,11,77
"39073","DEPDC5",39,156,37,125,27,156,38,172,23,138,41,225,19,148,34,204
"39074","KDM4A",103,641,101,405,159,689,156,718,167,687,162,1076,163,966,150,874
"39075","N4BP1",76,367,54,260,108,471,98,402,86,371,95,648,98,498,72,564
"39076","LRRC14",57,265,53,179,84,327,73,288,38,225,63,321,38,255,80,247
"39077","CLINT1",240,1186,196,888,298,1294,364,1361,271,1079,313,1829,234,1453,287,1702
"39078","VGLL4",69,345,56,263,120,461,94,401,83,322,73,700,85,489,83,474
"39079","GREB1",22,83,18,81,16,76,19,72,27,101,16,131,20,137,12,115
"39080","NUP93",237,1178,225,880,254,1154,393,1580,166,615,306,1688,89,1020,331,1696
"39081","BZW1",1404,6651,969,4368,1442,6523,1840,8067,954,4168,1379,10384,908,5798,1738,9372
"39082","CD69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39083","UBE3C",365,1822,299,1283,520,2371,516,2251,382,1663,466,2843,480,2531,417,2458
"39084","PRORP",96,461,85,387,133,523,122,517,98,402,105,667,85,547,115,690
"39085","RAPGEF2",75,377,64,311,96,361,82,390,87,329,96,699,79,548,66,579
"39086","EMC2",50,324,40,170,55,231,66,261,58,247,88,544,36,341,71,573
"39087","EDEM1",28,101,15,55,15,51,18,87,18,77,24,155,14,101,16,152
"39088","CROCC",21,128,22,90,36,139,36,168,45,200,44,190,21,190,41,159
"39089","TRAM2",125,591,88,382,179,793,237,936,168,572,163,851,141,698,160,772
"39090","PUM1",251,1224,214,1004,331,1517,343,1529,251,1127,320,1911,219,1581,241,1688
"39091","RIMS2",1,21,1,7,2,15,2,19,1,9,3,36,3,21,1,27
"39092","ACYP1",17,47,9,36,14,49,6,47,2,26,14,83,4,34,11,62
"39093","CD70",0,6,0,2,0,2,0,0,2,4,0,13,1,5,0,6
"39094","ESPL1",115,544,105,478,71,323,195,769,3,14,138,690,7,156,131,678
"39095","PPP6R2",108,516,59,287,94,420,102,433,115,572,139,629,57,498,83,468
"39096","CEP57",99,466,72,335,59,252,106,413,58,237,88,601,45,291,86,493
"39097","BLTP2",493,2411,439,1830,711,3073,666,2774,492,2383,571,3765,434,3179,575,3149
"39098","DHX34",74,305,76,320,87,409,107,418,61,256,96,386,52,327,65,318
"39099","ST18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39100","ULK2",26,114,15,67,17,73,17,70,18,46,15,121,9,69,7,80
"39101","PCDHGA8",1,2,0,2,1,4,1,5,1,4,1,4,1,6,2,4
"39102","HERPUD1",109,410,61,320,76,342,93,427,95,464,192,812,42,492,122,594
"39103","CD72",1,6,1,1,1,6,2,8,3,6,1,9,2,4,3,5
"39104","GARRE1",51,253,44,188,51,222,51,242,62,219,75,417,50,229,48,313
"39105","RUBCN",53,279,59,232,96,444,97,377,85,352,90,501,79,412,79,424
"39106","USP6NL",147,712,110,458,148,624,148,632,126,538,175,892,101,558,152,808
"39107","FAM131B",11,60,14,60,25,79,27,100,28,76,14,113,17,78,17,100
"39108","AQR",124,611,93,474,136,662,185,766,118,499,151,812,110,667,147,785
"39109","SEC14L5",1,4,0,2,0,2,1,1,4,3,0,10,3,9,2,4
"39110","ECE2",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"39111","ADAMTSL2",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"39112","CD74",16,49,13,54,12,65,20,81,5,38,20,58,2,40,9,68
"39113","CCDC144A",1,3,0,1,0,4,0,1,0,1,1,2,1,0,0,1
"39114","GPRIN2",2,39,5,12,9,51,15,40,4,36,14,84,3,59,4,64
"39115","NOS1AP",12,58,11,48,7,30,6,48,8,41,18,75,4,52,9,56
"39116","SEMA3E",6,19,9,16,11,43,9,31,11,30,7,51,5,38,6,46
"39117","UTP14C",43,220,37,165,54,225,64,261,73,245,60,304,42,264,50,288
"39118","TMEM63A",17,113,18,88,17,127,27,108,21,105,24,195,16,183,28,132
"39119","ZNF646",68,268,63,279,61,305,105,338,60,281,70,370,58,335,80,331
"39120","RAB11FIP3",22,104,18,95,35,144,25,137,21,97,33,207,26,130,31,183
"39121","SECISBP2L",145,656,91,366,149,582,123,492,139,578,113,940,137,726,123,714
"39122","KIAA0408",0,4,0,1,1,3,1,2,1,4,0,6,4,8,1,3
"39123","CD79A",0,2,0,3,0,0,2,2,0,1,0,2,1,1,0,3
"39124","DCAF1",237,1130,173,818,261,1201,334,1387,199,789,286,1626,156,1339,277,1441
"39125","CEP104",72,368,70,301,106,511,120,414,125,461,102,550,75,490,77,438
"39126","DOCK4",12,51,9,56,29,128,20,66,33,159,11,220,44,211,18,171
"39127","SART3",245,1267,209,957,287,1390,383,1650,210,928,304,1419,167,1146,308,1415
"39128","HDAC9",6,34,6,40,17,30,11,39,2,10,5,100,4,48,7,70
"39129","KNTC1",107,514,96,403,38,215,92,458,11,50,122,588,11,169,76,563
"39130","USP34",289,1398,287,1340,352,1674,323,1493,366,1551,335,2637,413,2443,281,2379
"39131","GPRASP1",1,2,1,1,1,9,1,2,1,1,1,2,0,5,0,5
"39132","CCP110",118,560,98,369,116,520,138,634,65,329,137,638,107,388,124,635
"39133","SETD1A",88,438,62,381,135,667,164,663,120,501,140,722,103,773,108,650
"39134","CD79B",2,0,1,2,0,0,0,2,0,7,0,10,1,6,0,4
"39135","LAPTM4A",215,1102,140,671,263,1219,278,1192,199,854,290,2106,185,1442,323,1651
"39136","IFT140",46,226,36,127,65,237,48,258,50,221,64,330,36,269,45,268
"39137","ARHGAP32",145,679,108,468,97,471,151,612,69,390,155,1056,57,562,94,834
"39138","ACAP1",8,46,6,38,11,56,11,68,22,111,7,57,15,92,13,62
"39139","ZNF536",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"39140","CLSTN3",20,125,9,50,22,80,23,111,16,119,23,240,23,151,13,178
"39141","TCAF1",221,986,130,621,168,665,205,865,112,441,174,1390,71,594,154,1005
"39142","SLK",273,1474,244,999,312,1512,314,1341,186,840,296,1418,192,872,265,1272
"39143","PHACTR2",86,526,124,497,110,484,100,484,128,457,133,687,67,541,79,661
"39144","CD81",361,1845,315,1442,390,1829,476,1883,390,1761,519,2819,329,1971,424,2290
"39145","RIPOR2",0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
"39146","SNPH",16,64,14,51,25,114,17,79,28,106,26,189,16,144,19,140
"39147","PCDHA9",1,4,1,1,1,2,1,2,1,2,1,5,0,2,1,4
"39148","ZSCAN12",3,13,0,3,3,7,10,20,0,6,3,25,1,9,5,19
"39149","STARD8",18,71,14,78,9,22,15,75,3,11,16,98,1,32,10,81
"39150","TBKBP1",19,77,14,78,24,114,19,85,19,73,24,161,25,132,27,152
"39151","KMT2B",31,137,31,109,51,192,44,206,29,151,51,210,47,243,30,215
"39152","FRMPD4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39153","HDAC4",62,226,37,213,36,203,60,279,43,172,58,262,21,182,43,187
"39154","ADGRE5",157,867,143,661,275,1219,344,1478,229,996,261,1778,222,1304,320,1459
"39155","TOX",1,2,0,1,0,1,1,0,0,0,0,2,0,0,0,2
"39156","MLEC",873,3971,538,2457,1140,4958,1108,4635,1074,4611,876,4974,795,5287,1030,4974
"39157","LZTS3",11,53,7,38,18,67,13,49,7,56,7,94,24,65,10,73
"39158","KIAA0513",34,123,24,115,51,212,62,224,36,166,30,260,22,221,43,192
"39159","ZFYVE16",137,642,124,552,92,542,111,509,173,674,168,1014,102,781,112,814
"39160","SUSD6",19,89,14,59,78,347,43,167,129,527,10,207,155,494,23,223
"39161","JADE3",82,397,51,314,77,336,94,391,63,284,96,613,74,360,90,535
"39162","PCLAF",170,846,117,567,109,472,174,730,18,76,173,739,10,231,137,687
"39163","CD151",294,1587,254,1077,490,2335,492,2076,431,1945,462,2356,392,2124,534,2175
"39164","RASSF2",22,149,17,104,42,158,37,184,16,65,22,277,15,142,29,232
"39165","RAPGEF5",35,242,44,151,46,220,60,301,72,273,61,375,57,229,39,350
"39166","TMEM94",111,570,95,367,149,647,173,657,135,586,149,729,89,622,118,614
"39167","BCLAF1",814,3800,648,2899,765,3364,895,3931,473,2196,842,3723,423,2807,759,3735
"39168","EIF4A3",434,2030,350,1548,395,1642,541,2349,305,1290,518,2938,160,2066,495,2563
"39169","ATG13",123,560,78,296,138,551,138,526,193,821,128,850,115,760,120,674
"39170","TM9SF4",162,664,101,399,198,794,197,947,134,669,169,1206,152,1035,169,1013
"39171","KIAA0232",75,395,66,292,126,490,109,502,99,385,74,585,91,453,101,645
"39172","TBC1D5",176,926,144,571,232,984,265,1117,189,864,209,1685,147,1226,172,1481
"39173","CDA",30,115,25,96,37,191,29,137,21,108,30,500,23,337,29,273
"39174","PIEZO1",226,1121,202,841,372,1754,414,1774,246,1136,320,1714,255,2002,279,1817
"39175","RNF144A",61,302,54,236,58,292,60,323,36,144,62,494,19,298,44,383
"39176","MATR3",1191,5771,938,4024,938,4321,1233,5073,861,3621,1227,7855,644,4547,1145,6463
"39177","RIMS3",35,144,24,81,33,159,37,152,36,155,30,186,29,96,36,174
"39178","SNX17",217,1095,225,988,336,1456,314,1539,202,1050,281,1608,196,1319,391,1514
"39179","DHX38",144,653,116,496,170,794,227,961,187,762,192,1054,141,929,218,927
"39180","KIAA0586",83,407,57,294,93,390,116,489,63,293,109,451,63,309,110,406
"39181","DLGAP5",232,1170,229,947,124,469,273,1203,2,12,264,1357,6,192,234,1288
"39182","MTSS1",21,71,12,79,14,71,16,113,8,39,20,137,6,74,19,117
"39183","SPCS2",132,766,146,561,140,548,162,690,97,513,218,1168,70,652,194,926
"39184","BMS1",416,2072,311,1333,308,1476,409,1712,433,2047,507,2844,221,1958,408,2300
"39185","PTDSS1",288,1338,198,1022,322,1477,321,1455,219,976,310,1651,160,1297,310,1478
"39186","SERTAD2",280,1379,218,998,401,1849,407,1819,409,1887,320,2197,371,2348,347,2124
"39187","CKAP5",621,3138,536,2451,623,2586,985,4267,373,1613,808,4202,358,2294,770,4062
"39188","MAML1",122,594,113,427,178,725,219,901,102,454,154,730,99,639,175,762
"39189","PHYHIP",1,13,4,9,3,11,3,13,17,70,3,30,6,41,2,19
"39190","TATDN2",127,591,132,493,178,876,166,812,103,414,152,833,95,719,178,820
"39191","IST1",194,1008,155,670,253,1008,242,1110,218,1026,238,1629,172,1139,263,1387
"39192","ACYP2",16,67,9,53,27,89,20,92,27,107,23,133,36,114,23,85
"39193","MRPL19",156,868,141,543,178,799,212,869,147,707,174,1338,122,1061,155,1206
"39194","DAZAP2",404,2039,287,1283,405,1929,450,1916,475,2035,421,2853,307,1939,437,2397
"39195","TOMM20",855,4331,630,3072,854,3867,977,4187,841,3574,931,6315,567,4371,856,5341
"39196","SCRN1",418,2064,259,1299,334,1676,398,1775,320,1353,387,2656,223,1821,373,2250
"39197","SPOCK2",10,58,6,20,24,66,16,55,13,39,8,63,10,66,7,49
"39198","IP6K1",76,333,66,312,122,545,129,590,76,321,103,548,75,449,127,469
"39199","KIAA0087",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"39200","RNF40",266,1285,277,1173,350,1736,434,1815,266,1243,364,1527,218,1176,414,1456
"39201","CTIF",49,177,34,138,67,204,41,196,53,233,44,349,31,274,31,292
"39202","DELE1",68,347,50,208,76,413,102,377,82,372,68,425,58,357,66,380
"39203","EFCAB14",212,1099,75,384,294,1322,202,851,165,841,122,1339,217,1245,179,1276
"39204","SFI1",41,159,25,106,31,131,41,172,34,107,46,234,16,132,49,215
"39205","GIT2",45,338,81,268,108,528,137,439,48,297,88,514,71,413,113,501
"39206","URB2",130,617,125,583,176,804,216,1073,98,483,177,889,106,810,186,834
"39207","KEAP1",176,800,127,649,222,1041,251,1213,134,682,226,1094,136,856,258,976
"39208","NUP58",388,1712,266,1211,356,1591,474,2085,205,982,450,2191,181,1290,402,2175
"39209","TSC22D2",61,281,60,267,108,586,140,571,55,255,82,518,112,420,93,476
"39210","CUL7",87,396,58,275,95,452,87,372,167,689,122,817,108,771,80,659
"39211","RB1CC1",222,1126,204,833,249,1081,236,981,295,1272,255,1730,261,1142,227,1465
"39212","ARMCX2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39213","ARHGAP11A",302,1384,248,1165,203,902,458,1893,13,68,341,1348,10,286,344,1474
"39214","SPATA2",27,123,21,87,74,294,54,263,18,110,36,170,33,179,41,186
"39215","ARHGEF11",111,543,92,387,117,521,128,560,93,389,157,680,68,518,75,613
"39216","RGP1",110,574,84,420,127,636,143,653,169,729,160,972,110,743,113,835
"39217","ARHGEF17",24,156,33,114,66,207,37,201,60,240,39,276,45,245,33,262
"39218","DNAJC6",42,213,45,152,17,136,28,169,30,182,52,312,18,142,43,240
"39219","CDK1",312,1393,263,1184,155,768,359,1503,11,46,353,2123,10,412,270,1808
"39220","TRIM14",139,618,117,530,236,1073,222,972,132,595,187,785,131,703,176,839
"39221","ZNF623",67,328,49,208,80,378,70,323,80,411,67,461,87,421,59,414
"39222","JAKMIP2",0,1,0,0,0,0,0,1,0,0,0,8,0,1,0,2
"39223","MELK",169,781,159,697,123,551,227,1100,18,59,206,935,14,248,173,985
"39224","FAM30A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39225","LCMT2",19,73,22,45,22,90,25,88,18,81,23,92,12,97,29,99
"39226","GINS1",132,561,115,482,123,573,193,792,10,63,149,539,10,194,139,638
"39227","ZEB2",0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3
"39228","CDK11B",113,499,89,360,132,611,161,684,96,401,147,682,58,489,131,628
"39229","TESPA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39230","ZBTB24",64,367,58,294,68,370,105,422,66,286,92,476,47,368,77,449
"39231","PLEKHM1",43,202,32,131,85,370,57,231,53,315,64,340,85,293,59,299
"39232","HEPH",0,0,0,2,2,5,0,1,0,2,0,31,1,21,0,16
"39233","ELMO1",0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,2
"39234","GAB2",10,50,5,34,44,158,12,55,15,50,9,85,26,84,16,84
"39235","C2CD5",90,428,60,256,85,321,95,434,60,243,88,594,38,358,91,534
"39236","MFAP3L",44,208,41,166,59,294,65,241,80,301,43,436,80,344,51,357
"39237","ZNF518A",184,881,183,791,220,1018,261,1124,168,747,230,1146,148,772,253,1184
"39238","KIAA0753",36,181,19,105,44,247,59,204,24,151,41,217,43,198,38,194
"39239","EPM2AIP1",32,183,40,109,120,483,49,258,69,279,44,205,136,332,54,251
"39240","RUSC2",37,157,33,161,43,155,50,185,30,156,49,233,25,139,43,217
"39241","C2CD2L",26,163,27,123,49,204,43,188,40,257,40,243,33,220,59,213
"39242","FARP2",32,119,23,81,43,162,32,146,25,100,25,126,23,105,26,95
"39243","KIAA0319",7,14,0,17,5,11,9,27,0,8,4,25,1,11,7,22
"39244","CEP350",204,969,208,867,210,911,252,1043,134,626,219,990,179,724,194,980
"39245","PPP1R26",121,564,91,389,95,387,125,596,51,296,129,713,26,330,116,523
"39246","CEP170",269,1239,179,851,336,1590,293,1259,234,961,207,1483,241,1321,254,1465
"39247","LRIG2",35,181,28,137,43,193,40,222,23,113,48,238,24,181,55,182
"39248","PSMD6",179,857,165,733,213,884,273,1065,201,827,205,1314,150,1007,234,1276
"39249","MED24",215,951,223,905,280,1276,353,1344,217,916,248,1307,130,962,286,1120
"39250","MAGI2",1,4,0,1,1,1,2,4,0,3,2,10,0,5,0,8
"39251","TRIL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39252","TRIM66",238,1115,198,859,347,1461,291,1255,315,1452,228,1821,258,1349,286,1294
"39253","PJA2",259,1193,163,751,178,846,212,907,272,1139,282,2036,154,1151,207,1521
"39254","TOMM70",337,1731,257,1127,402,1884,485,2009,338,1524,369,2291,287,1750,421,2227
"39255","SETDB1",84,445,74,298,109,453,133,471,98,435,107,643,78,565,84,536
"39256","LRBA",569,2722,480,2009,777,3550,754,3396,505,2209,509,3969,656,3726,653,3826
"39257","AREL1",199,989,166,702,249,1097,219,1089,301,1204,247,1546,186,1298,229,1335
"39258","SEC24D",96,416,77,273,79,297,89,310,122,590,137,715,91,409,79,562
"39259","FCHSD2",45,237,34,136,41,241,53,222,77,362,47,439,59,352,51,318
"39260","TLK1",179,860,139,593,176,781,212,976,118,496,201,1078,104,651,165,979
"39261","URB1",171,948,147,718,283,1200,275,1107,353,1510,215,1228,364,1700,195,1297
"39262","ZC3H11A",257,1124,180,964,358,1421,357,1566,253,1105,331,1996,238,1589,251,1834
"39263","TOX4",119,551,108,468,136,640,159,619,133,667,172,929,118,730,139,777
"39264","DDX46",525,2411,521,2126,517,2494,727,3072,287,1253,592,2783,247,1823,565,2837
"39265","CDC5L",231,1015,187,746,185,939,256,1161,135,633,232,1358,146,841,262,1390
"39266","ZBTB39",55,291,57,211,72,358,77,353,65,276,62,368,60,373,56,372
"39267","TRANK1",1,9,1,8,4,6,0,2,4,29,1,38,9,28,1,22
"39268","TBC1D4",228,1133,199,860,289,1314,276,1257,238,970,290,1566,197,1439,232,1285
"39269","POM121",235,1193,203,794,373,1531,378,1524,298,1419,324,1621,299,1657,219,1529
"39270","LRRC37A",7,39,5,29,18,67,12,62,10,34,6,38,11,45,8,48
"39271","OSBPL2",55,316,49,164,65,286,57,320,68,311,77,611,48,434,58,417
"39272","RHOBTB1",10,40,5,23,4,25,5,30,7,21,10,84,3,26,2,49
"39273","SMG7",240,1102,206,852,342,1439,372,1534,198,859,274,1461,239,1394,282,1436
"39274","ZBED4",144,724,152,639,260,1135,281,1205,143,751,205,1129,187,1018,213,1059
"39275","SEPTIN7",374,1934,270,1319,374,1634,550,2338,249,1049,379,2609,199,1437,520,2438
"39276","PLPPR4",6,8,2,8,1,7,9,20,1,2,2,15,0,6,6,15
"39277","NUAK1",36,197,37,156,51,269,61,244,60,306,51,491,77,378,40,407
"39278","SNAP91",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"39279","TELO2",69,293,70,312,77,326,112,445,43,196,89,339,34,253,88,323
"39280","TECPR2",39,178,35,171,68,328,57,261,47,234,39,298,64,287,55,289
"39281","FIG4",49,240,26,153,55,223,29,142,83,344,59,430,58,277,39,299
"39282","WASHC5",205,919,162,689,265,1228,306,1374,168,749,232,1262,215,860,317,1357
"39283","UBAP2L",401,2060,345,1602,567,2501,596,2752,378,1724,522,2491,370,2422,434,2526
"39284","SV2B",0,2,0,3,0,0,0,0,0,0,0,3,0,1,0,1
"39285","CDC6",258,1350,251,1028,248,1099,399,1772,11,55,291,1038,17,281,331,1232
"39286","SV2A",0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
"39287","SRGAP3",19,87,12,84,25,102,24,108,50,190,19,236,42,225,18,168
"39288","MRC2",24,121,24,98,19,78,48,148,18,86,26,262,12,145,19,196
"39289","KLHL21",98,390,71,288,143,789,187,791,94,425,111,513,157,614,155,638
"39290","RBM19",57,291,65,318,98,458,126,561,71,325,96,339,50,390,120,348
"39291","SGSM2",39,206,24,120,51,206,54,246,35,117,39,250,31,165,38,183
"39292","SLC35E2A",33,167,25,113,47,208,49,175,38,189,39,209,46,226,29,196
"39293","AP5Z1",16,87,17,52,43,155,30,148,33,120,27,129,19,130,28,95
"39294","G3BP2",706,3215,327,1554,903,3980,745,3274,639,2630,604,4699,652,4032,690,4441
"39295","DENND4B",55,335,59,249,71,364,89,346,72,309,87,459,62,413,57,349
"39296","CDC20",422,2009,364,1684,309,1280,694,2923,18,89,551,2477,12,499,584,2455
"39297","RABGAP1L",66,351,54,260,107,433,80,292,97,429,73,559,100,403,63,441
"39298","TMCC2",10,64,5,42,14,81,14,61,18,76,12,129,18,91,15,96
"39299","ARHGAP44",18,84,9,49,15,69,16,86,17,65,27,164,15,109,23,126
"39300","SUPT7L",61,318,42,205,100,346,86,343,82,345,81,463,73,376,90,397
"39301","ATP2C2",19,70,14,58,15,50,21,88,6,48,26,189,3,74,22,146
"39302","ARNT2",18,83,22,58,16,90,24,87,27,83,28,137,22,99,23,106
"39303","FAM20B",247,1155,175,773,173,781,260,1025,181,788,249,1435,88,768,187,1209
"39304","NCAPD2",616,2967,501,2272,419,2005,1074,4236,160,674,720,3865,110,1294,737,3870
"39305","SEC16A",184,760,169,689,240,1074,245,1137,190,931,249,1058,202,1208,180,1120
"39306","KBTBD11",54,201,28,161,61,206,51,222,33,174,58,398,26,227,46,278
"39307","RNF10",246,1177,172,847,339,1418,330,1332,275,1124,311,1743,206,1286,323,1509
"39308","IQSEC1",113,506,72,362,110,565,152,579,83,328,117,911,65,731,82,770
"39309","ZBTB40",107,506,94,425,139,554,143,661,112,436,157,766,95,589,134,650
"39310","PAN2",30,79,10,51,9,50,22,75,17,63,13,115,6,80,12,116
"39311","ZBTB5",35,184,37,151,99,426,60,312,162,595,50,331,252,698,60,340
"39312","LPGAT1",281,1309,206,983,144,646,268,1169,121,592,311,1765,58,900,211,1539
"39313","MFN2",311,1585,295,1171,432,2003,509,2150,350,1598,394,1867,355,1700,444,1898
"39314","KIF14",152,819,193,817,89,410,242,974,5,14,216,779,3,132,170,830
"39315","JOSD1",262,1241,205,925,355,1456,375,1726,259,1050,315,1843,165,1245,360,1644
"39316","CDC25A",88,385,111,480,133,579,223,836,8,36,144,306,11,138,149,475
"39317","HELZ",211,1034,205,888,364,1608,328,1266,251,1145,261,1573,321,1758,213,1672
"39318","PUM3",125,603,102,387,124,580,167,731,118,490,155,707,82,592,185,735
"39319","P2RY14",0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,2
"39320","MAFB",0,1,0,0,1,7,0,5,0,3,2,16,2,9,0,8
"39321","CD302",0,2,1,3,0,3,1,4,1,3,1,8,1,4,1,7
"39322","DCLRE1A",111,487,79,333,66,303,130,553,27,107,95,494,19,231,91,475
"39323","ARHGAP25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"39324","RBM8A",217,1006,121,593,275,1300,300,1332,231,948,244,1349,154,1165,285,1268
"39325","CDC25B",325,1648,359,1570,304,1429,460,1916,144,638,534,2608,84,1299,402,2088
"39326","DLEC1",7,45,7,27,13,45,7,34,12,38,7,63,8,70,9,62
"39327","EXOG",16,74,18,89,31,118,26,135,16,72,19,104,16,98,23,125
"39328","XYLB",46,177,32,138,53,229,41,190,25,152,36,211,35,196,35,266
"39329","OXSR1",163,728,119,454,177,742,195,792,178,749,169,1257,179,894,118,1040
"39330","GFPT2",35,142,19,98,28,146,26,167,24,78,31,311,15,163,58,228
"39331","CRYZL1",43,147,22,116,38,143,42,164,36,144,40,319,30,177,37,292
"39332","MAGEC1",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"39333","WDR1",543,2553,489,2131,796,3680,939,4135,940,3978,722,3857,697,3627,995,3508
"39334","AMMECR1",69,307,54,206,68,346,87,421,62,215,79,365,50,333,72,395
"39335","CDC25C",49,188,31,130,15,74,38,182,2,13,55,275,2,53,39,219
