"","SYMBOL","GSM1447365","GSM1447366","GSM1447367","GSM1447368","GSM1447370","GSM1447371","GSM1447372","GSM1447373"
"524","LINC00605",0,0,1,0,1,1,0,2
"525","C11orf91",0,0,2,0,2,2,0,0
"526","SP9",0,0,3,1,1,0,0,0
"527","LOC100131395",1,1,1,2,0,2,3,0
"528","EOLA1-DT",1,2,2,2,0,1,3,10
"529","CD300LD",0,1,1,1,0,2,2,2
"530","DBIL5P",3,0,3,0,7,4,1,18
"531","LOC100131472",0,0,0,0,0,0,0,0
"532","LOC100131496",6,10,9,5,2,7,11,4
"533","LOC100131532",0,0,0,0,0,0,0,1
"534","ZNF705EP",0,0,1,0,2,0,0,7
"535","LINC00887",0,1,1,0,1,0,2,7
"536","FKSG29",0,0,0,0,0,0,0,0
"537","CCDC18-AS1",2,2,9,5,4,5,3,6
"538","DPP4-DT",9,12,25,15,43,18,16,43
"539","PRR23D1",0,0,0,0,0,0,0,1
"540","LOC100131626",1,1,0,0,1,0,0,1
"541","LOC100131635",0,0,0,1,0,0,0,0
"542","ZNF236-DT",11,9,14,4,13,12,13,18
"543","MZF1-AS1",11,21,36,15,22,19,30,31
"544","FAM83A-AS1",0,0,1,0,0,0,0,0
"545","USP30-AS1",363,680,693,291,482,310,1005,849
"546","ARMCX4",6,6,2,6,1,2,5,4
"547","PET100",3042,2775,3677,2909,2993,4008,3900,2725
"548","AHI1-DT",0,0,1,0,0,0,0,1
"549","UBE2DNL",0,0,0,0,0,0,0,0
"550","CADM3-AS1",0,0,0,0,0,0,0,0
"551","ZNF717",4,7,9,3,1,6,7,4
"552","INSYN2B",0,0,0,0,0,0,0,1
"553","KRTAP25-1",0,0,0,0,0,0,0,0
"554","LOC100131943",0,0,0,0,0,0,0,0
"555","ZNF705G",0,0,2,0,5,0,3,26
"556","FAM27E3",2,2,2,2,1,4,5,4
"557","RRN3P3",171,157,182,118,106,155,195,106
"558","LOC100132004",0,1,0,0,0,0,1,0
"559","TEX13D",1,0,0,0,0,0,1,0
"560","PDE4DIPP6",0,0,0,0,0,1,1,1
"561","LOC100132062",10,7,11,5,4,10,25,11
"562","FOXO6",98,95,128,42,38,61,132,65
"563","LOC100132077",60,52,54,37,26,48,62,37
"564","LOC100132078",1,0,4,0,2,5,1,0
"565","HERC2P7",5,6,11,7,5,13,16,23
"566","FAM66E",0,1,1,0,0,3,2,2
"567","C2CD4D-AS1",0,0,0,0,0,0,0,0
"568","ACTA2-AS1",38,61,199,20,283,37,105,360
"569","FAM240A",0,0,0,0,0,0,0,0
"570","LINC01783",0,0,1,0,0,0,0,0
"571","LOC100132154",0,0,0,1,0,0,0,0
"572","CALML3-AS1",0,0,0,0,0,0,0,0
"573","PHKA2-AS1",10,13,9,13,8,10,18,5
"574","WASIR2",0,0,0,0,0,0,1,0
"575","LINC01987",0,0,0,0,0,0,0,0
"576","GOLGA6L25",0,0,1,0,0,0,0,1
"577","EHBP1-AS1",6,8,16,12,15,14,17,17
"578","LINC00543",0,0,0,0,0,0,0,0
"579","NPIPB5",723,1013,1456,562,415,718,1442,659
"580","LOC100132249",1,0,0,1,0,1,1,0
"581","NDUFA6-DT",22,20,20,25,25,27,25,24
"582","LOC100132287",10,8,9,7,4,10,19,7
"583","TEKT4P2",401,295,298,353,268,437,471,232
"584","FAM236B",0,1,1,0,3,1,1,1
"585","CLUHP3",110,143,98,172,33,195,186,14
"586","FRG1HP",66,138,196,109,72,131,159,121
"587","LINC01512",1,1,0,0,4,3,0,6
"588","LOC100132356",29,45,78,39,23,42,56,26
"589","KRTAP4-9",0,0,0,0,0,0,0,0
"590","ZNF705B",0,0,0,0,0,0,0,0
"591","GAGE12D",0,0,0,0,0,0,0,0
"592","FAM157B",3,4,5,2,2,4,5,3
"593","NBPF10",10,13,20,13,12,9,27,9
"594","FCGR1CP",0,0,1,0,1,1,0,3
"595","CLDN24",0,0,0,0,0,0,0,1
"596","FAM99B",0,0,0,0,0,0,0,0
"597","KRTAP4-7",0,0,0,0,0,0,0,0
"598","LINC01415",0,1,1,0,2,0,0,1
"599","FGD5P1",2,1,1,1,0,1,1,0
"600","TAT-AS1",0,1,0,0,0,0,0,0
"601","GXYLT1P3",0,0,0,0,0,0,0,0
"602","GOLGA8F",1,1,3,1,2,2,3,3
"603","PGAM1P5",1,3,6,2,3,4,4,2
"604","XGY2",0,0,0,0,0,0,0,0
"605","LINC02312",0,0,0,0,0,0,0,0
"606","ZRANB2-AS1",0,2,9,8,3,7,14,9
"607","BSN-DT",0,0,2,2,1,2,3,4
"608","LOC100132686",0,0,0,0,0,0,0,0
"609","PAXIP1-AS2",9,35,25,9,9,16,24,33
"610","CYP4F30P",0,0,1,0,0,0,0,0
"611","DCAF13P3",0,0,1,0,1,2,0,0
"612","FILNC1",0,0,0,0,0,0,0,1
"613","LOC100132741",0,0,0,1,0,0,0,0
"614","KDM4A-AS1",36,59,60,57,26,95,114,26
"615","LOC100132781",0,0,0,1,0,22,5,2
"616","SYBU-AS1",4,4,6,5,5,6,4,3
"617","IPO5P1",65,84,66,86,38,98,69,23
"618","TNIP2P1",0,2,0,0,0,2,3,0
"619","PMS2P9",1,2,4,1,2,2,1,3
"620","MSC-AS1",43,51,56,39,60,57,102,75
"621","DPH3P1",26,48,55,20,9,31,45,14
"622","SHISAL2B",8,5,3,11,3,5,7,3
"623","FAM66D",0,1,2,1,0,0,0,0
"624","FAM25BP",0,0,0,0,0,0,0,1
"625","FAM197Y9",0,0,0,0,0,0,0,0
"626","FAM27C",30,54,54,41,48,79,93,69
"627","SMIM9",0,0,0,0,0,0,0,0
"628","FAM223A",17,20,17,31,15,20,25,42
"629","GOLGA8DP",2,3,3,4,3,3,5,6
"630","LINC00856",0,0,0,0,0,0,0,0
"631","CXorf49B",0,0,0,0,2,0,0,4
"632","RASA4DP",41,29,76,27,51,28,40,70
"633","FAM95B1",0,0,0,1,0,0,1,1
"634","GUSBP19",0,1,0,0,0,0,0,0
"635","CXorf51B",0,0,0,0,0,0,0,0
"636","LOC100133077",0,1,3,0,2,4,1,4
"637","LINC03009",11,7,14,8,11,15,24,18
"638","FAM25G",0,0,0,0,0,0,0,1
"639","FAM27B",36,52,52,40,45,84,97,64
"640","LINC01203",0,0,0,0,0,0,0,0
"641","LINC01001",7,6,8,6,3,9,16,11
"642","FAM66A",1,0,0,0,0,0,0,0
"643","HSDL2-AS1",8,9,24,15,2,33,17,6
"644","LINC00240",4,0,4,4,4,5,3,15
"645","GOLGA6L3",13,56,54,33,13,28,48,8
"646","SBF1P1",2,1,1,0,1,0,1,1
"647","PRR23D2",0,0,0,0,0,0,0,0
"648","DEFB130B",0,0,0,0,0,0,0,0
"649","CBR1-AS1",3,3,8,1,4,3,2,50
"650","RSU1P2",0,1,1,1,1,1,1,0
"651","HOXA-AS3",24,28,106,30,80,44,34,113
"652","XNDC1N",0,0,0,2,0,1,4,1
"653","PRO1804",0,0,0,0,1,0,1,0
"654",NA,7,8,9,4,4,11,20,11
"655","LINC02171",0,0,0,0,0,0,0,0
"656","MRPL23-AS1",61,63,115,39,67,66,89,61
"657","LINC01134",0,3,2,0,4,0,0,4
"658","LY6E-DT",3,5,48,5,52,4,13,95
"659","LOC100133920",0,0,1,0,0,0,0,0
"660","CD24",3,2,6,3,4,5,8,6
"661","UXT-AS1",0,2,1,2,0,1,1,0
"662","LINC01816",0,1,0,2,1,1,0,3
"663","MAP3K14-AS1",8,13,18,12,5,14,34,5
"664","UBOX5-AS1",188,222,270,162,256,239,266,232
"665","LOC100134040",0,0,0,0,0,0,0,0
"666","KDM7A-DT",4,5,28,2,29,6,11,165
"667","LINC01119",0,0,0,1,0,2,0,1
"668","LOC100134317",1,1,1,1,0,2,1,1
"669","LOC100134368",5,5,5,7,6,13,6,6
"670","LOC100134391",0,0,0,0,0,0,0,0
"671","KCNJ18",0,0,0,0,0,0,0,1
"672","NDUFB2-AS1",14,19,25,20,18,80,72,47
"673","LOC100134868",4,2,2,2,1,3,4,1
"674","UBE2Q2P2",1,3,5,3,1,3,5,2
"675","TEN1",264,346,375,291,244,371,406,224
"676","UPK3BL1",54,61,83,62,38,112,146,69
"677","JMJD7",36,22,32,32,44,110,98,84
"678","PLA2G4B",30,27,37,31,20,45,58,30
"679","HDAC5",516,421,371,379,187,542,689,196
"680","C17orf99",170,61,204,271,246,33,207,90
"681","CTAGE8",1,0,1,1,0,2,2,1
"682","LOC100144595",1,0,2,1,1,3,1,1
"683","LINC00029",0,0,0,0,0,0,0,0
"684","LINC01056",0,0,0,0,0,0,0,0
"685","EPHA5-AS1",0,0,0,0,0,0,0,0
"686","CHKB-DT",13,8,12,11,17,15,25,23
"687","LINC00930",0,0,0,0,0,0,1,2
"688","KLLN",1,2,2,2,3,3,1,6
"689","RNU7-1",0,1,1,0,0,0,0,1
"690","TMCO1-AS1",2,3,3,5,4,7,5,2
"691","PDCD6IP",53,41,58,52,39,46,71,54
"692","KRTAP20-4",0,0,0,0,0,0,0,0
"693","RNU4ATAC",0,3,1,3,5,1,0,28
"694","RNU6ATAC",0,0,0,1,6,9,12,74
"695","SCARNA9L",0,1,0,0,1,1,0,1
"696","PDCD6",104,114,145,85,133,79,102,213
"697","RNA5S1",0,0,0,0,0,0,0,0
"698","TEX36-AS1",0,0,0,0,0,0,0,0
"699","RNA5S2",0,0,0,0,0,0,0,0
"700","RNA5S3",0,0,0,0,0,0,0,0
"701","RNA5S4",0,0,0,0,0,0,0,0
"702","RNA5S5",0,0,0,0,0,0,0,0
"703","RNA5S6",0,0,0,0,0,0,0,0
"704","RNA5S7",0,0,0,0,0,0,0,0
"705","RNA5S8",0,0,0,0,0,0,0,0
"706","RNA5S9",0,0,0,0,0,0,0,0
"707","RNA5S10",0,0,0,0,0,0,0,0
"708","RNA5S11",0,0,0,0,0,0,0,0
"709","RNA5S12",0,0,0,0,0,0,0,0
"710","RNA5S13",0,0,0,0,0,0,0,0
"711","RNA5S14",0,0,0,0,0,0,0,0
"712","RNA5S15",0,0,0,0,0,0,0,0
"713","RNA5S16",0,0,0,0,0,0,0,0
"714","RNA5S17",0,0,0,0,0,0,0,0
"715","PATE3",0,0,0,0,0,1,0,0
"716","PEG3-AS1",0,0,1,0,0,0,0,5
"717","SNAR-A3",1,2,0,1,1,2,5,2
"718","SNAR-A5",1,1,0,2,1,2,2,1
"719","SNAR-A7",1,2,0,1,1,2,3,1
"720","SNAR-A11",1,2,0,1,1,2,2,1
"721","SNAR-A9",1,2,1,1,1,2,2,1
"722","SNAR-A4",1,1,0,1,1,3,3,1
"723","SNAR-A6",1,1,0,1,1,1,2,2
"724","SNAR-A8",1,2,0,1,1,3,3,1
"725","SNAR-A13",2,5,2,8,3,16,15,5
"726","DBIL5P2",1,3,4,2,1,1,1,3
"727","BCL2L10",0,0,0,0,0,0,0,0
"728","SNAR-A10",1,2,1,1,1,3,3,1
"729","SNAR-B2",312,600,499,430,253,490,838,253
"730","SNAR-C2",3,4,4,4,3,7,9,4
"731","SNAR-C4",8,17,12,17,8,19,29,11
"732","SNAR-E",7,21,97,15,27,11,32,49
"733","SNAR-H",0,1,0,1,0,1,1,0
"734","SNAR-I",0,0,0,0,0,0,0,0
"735","SNAR-C5",3,4,4,4,3,7,9,4
"736","SNAR-B1",312,600,499,430,253,490,838,253
"737","SNAR-C1",3,4,4,4,3,7,9,4
"738","SNAR-C3",8,17,12,17,8,19,29,11
"739","SNAR-D",5,5,2,4,1,5,2,3
"740","SNAR-G2",0,0,0,0,0,0,0,0
"741","SRRM5",2,1,3,2,3,4,5,3
"742","ERICH4",0,0,0,0,0,0,0,1
"743","EPOP",6,2,3,5,3,6,6,3
"744","TRIM59-IFT80",19,8,17,21,16,18,20,12
"745","BCL2L11",2,9,17,11,8,15,9,12
"746","MIR1224",0,0,0,0,0,0,0,0
"747","MIR1225",0,0,0,0,0,0,0,0
"748","TOMM6",252,160,247,307,347,291,378,461
"749","HECTD2-AS1",0,2,1,0,2,1,0,2
"750","LINC00426",0,0,0,0,0,1,0,1
"751","LINC00092",0,0,0,0,0,0,0,0
"752","DNMBP-AS1",1,2,3,1,2,3,1,8
"753","TRG-GCC2-4",6,5,5,9,3,9,9,4
"754","TRH-GTG1-7",0,0,0,1,0,4,3,1
"755","TRH-GTG1-5",0,0,0,0,0,0,1,0
"756","TRH-GTG1-8",0,0,0,2,0,0,0,1
"757","TRV-AAC1-2",0,0,0,0,0,0,0,1
"758","TRH-GTG1-1",0,0,0,0,0,0,1,1
"759","TRV-AAC2-1",0,0,0,0,0,0,0,0
"760","TRV-TAC1-1",0,0,0,0,0,1,0,1
"761","TRK-CTT6-1",0,0,0,0,0,0,0,0
"762","TRG-TCC4-1",0,0,0,0,0,0,0,0
"763","TRQ-CTG7-1",0,0,0,0,0,0,0,0
"764","TRY-GTA5-5",0,0,0,0,1,0,0,7
"765","TRS-GCT2-1",0,1,0,0,3,1,1,2
"766","TRL-CAA6-1",0,0,0,0,0,0,0,0
"767","TRL-AAG1-3",0,0,0,0,0,0,0,0
"768","TRN-GTT2-1",0,0,0,0,1,0,0,0
"769","TRT-AGT1-3",0,0,0,0,0,0,0,0
"770","TRC-GCA11-1",0,0,0,0,0,0,0,0
"771","TRL-CAG1-2",0,0,0,0,0,0,1,0
"772","TRG-TCC2-6",0,0,0,0,0,0,1,2
"773","TRR-TCT5-1",0,0,0,0,0,0,0,0
"774","TRK-CTT1-2",0,1,1,0,1,1,2,2
"775","TRV-AAC5-1",0,0,1,0,0,0,0,0
"776","TRX-CAT1-1",0,0,0,0,0,1,0,1
"777","TRE-CTC1-5",1,4,3,2,3,4,6,5
"778","TRL-CAG1-6",0,0,0,1,0,0,1,0
"779","TRP-AGG2-1",0,0,0,0,1,1,1,0
"780","TRP-AGG1-1",0,0,0,0,0,0,0,0
"781","TRA-CGC3-1",0,0,0,0,0,0,0,0
"782","TRY-GTA2-1",0,0,0,0,0,0,0,0
"783","TRE-CTC1-6",0,3,1,2,2,3,4,3
"784","TRR-TCG6-1",0,0,0,0,0,0,0,0
"785","TRI-TAT2-2",0,0,0,0,0,0,0,1
"786","TRC-GCA22-1",0,0,0,0,0,0,0,0
"787","TRE-TTC2-1",1,3,3,3,4,7,12,9
"788","TRL-TAG3-1",0,0,1,0,0,0,1,1
"789","TRA-CGC4-1",0,0,1,0,0,0,0,0
"790","TRR-TCG5-1",0,0,0,0,0,0,0,0
"791","TRT-CGT1-1",0,0,0,0,0,0,0,0
"792","TRN-GTT2-4",0,0,0,0,1,0,0,0
"793","TRS-CGA1-1",0,0,0,0,0,0,0,0
"794","TRL-CAA3-1",1,0,0,0,0,0,0,0
"795","TRG-TCC2-5",0,0,0,0,0,0,0,2
"796","TRX-CAT1-4",0,0,0,0,1,1,0,0
"797","TRS-CGA2-1",0,0,0,0,0,0,1,0
"798","TRG-CCC5-1",0,0,0,0,0,1,0,0
"799","TRA-AGC4-1",0,0,0,0,0,0,0,0
"800","TRW-CCA3-2",0,0,0,0,0,0,0,0
"801","TRC-GCA18-1",0,0,0,0,0,0,0,0
"802","TRI-GAT1-2",0,0,0,0,0,0,0,0
"803","TRC-GCA2-2",0,0,0,0,0,0,0,0
"804","TRK-TTT4-1",0,0,0,0,0,1,0,1
"805","TRQ-CTG4-1",0,0,0,0,0,0,0,0
"806","TRN-GTT8-1",0,0,0,0,0,0,0,0
"807","TRK-CTT4-1",0,0,1,0,0,0,0,1
"808","TRE-TTC2-2",1,3,3,2,3,7,13,10
"809","TRG-TCC2-1",0,0,0,0,0,0,1,2
"810","TRH-GTG1-9",0,0,1,1,0,0,0,1
"811","TRA-TGC5-1",0,0,0,0,0,0,0,0
"812","TRL-TAA4-1",0,1,0,2,1,0,3,0
"813","TRS-AGA4-1",0,0,0,0,0,0,0,0
"814","TRI-AAT2-1",0,0,0,1,0,0,0,0
"815","TRP-AGG2-4",0,0,0,0,1,2,1,1
"816","TRQ-TTG3-3",0,0,0,0,0,0,0,0
"817","TRC-GCA12-1",0,0,0,0,0,0,0,0
"818","TRS-AGA2-2",0,0,0,0,0,0,0,0
"819","TRR-CCT1-1",1,1,0,2,2,1,2,1
"820","TRA-TGC6-1",1,0,0,0,0,1,0,0
"821","TRN-GTT2-3",1,0,0,0,3,1,1,2
"822","TRR-CCG1-2",0,0,0,0,0,0,0,4
"823","TRM-CAT7-1",0,0,0,0,0,0,0,0
"824","TRT-CGT2-1",0,0,0,0,0,0,0,0
"825","TRP-TGG3-2",1,0,0,0,1,0,0,0
"826","TRL-CAG2-2",0,0,0,0,0,0,1,0
"827","TRC-GCA4-1",1,1,0,0,0,1,1,0
"828","TRE-CTC1-2",1,3,2,2,3,4,7,3
"829","TRA-AGC7-1",0,0,0,0,0,0,1,0
"830","TRA-AGC2-1",0,0,0,0,0,0,1,0
"831","TRX-CAT1-3",0,0,0,0,1,0,0,0
"832","TRI-AAT8-1",0,0,0,0,0,0,0,0
"833","TRC-GCA3-1",0,0,0,0,0,0,0,0
"834","TRK-TTT8-1",0,0,0,0,0,0,0,0
"835","TRR-ACG2-3",0,0,0,0,0,0,0,0
"836","TRV-CAC7-1",0,0,0,0,0,0,0,0
"837","TRY-GTA5-2",2,6,1,4,1,11,3,1
"838","TRR-ACG2-1",0,0,0,0,3,0,0,0
"839","TRC-GCA2-3",0,0,0,0,0,1,0,1
"840","TRK-CTT1-1",0,1,1,2,3,1,3,2
"841","TRR-TCT3-1",0,0,0,0,0,0,0,0
"842","TRK-CTT2-4",0,1,1,1,1,3,2,6
"843","TRM-CAT3-2",0,0,0,0,0,0,0,2
"844","TRW-CCA3-3",0,0,0,0,0,0,0,1
"845","TRA-TGC2-1",0,0,0,0,0,0,0,0
"846","TRR-TCT3-2",0,0,0,0,0,0,0,0
"847","TRL-AAG4-1",0,0,0,0,0,0,0,0
"848","TRK-CTT3-1",0,0,6,0,15,1,2,32
"849","TRD-GTC2-5",2,4,5,5,3,3,6,8
"850","TRQ-CTG1-3",0,0,0,0,0,0,0,0
"851","TRK-TTT3-1",0,0,0,0,0,1,0,0
"852","TRW-CCA1-1",0,1,1,0,0,0,1,1
"853","TRP-CGG1-3",6,12,11,12,16,9,11,7
"854","TRK-TTT1-1",0,0,0,0,0,0,1,1
"855","TRN-GTT1-1",0,0,0,0,1,0,0,0
"856","TRN-GTT2-8",0,0,0,0,1,1,0,0
"857","TRL-CAG2-1",0,1,0,0,0,0,1,1
"858","TRI-TAT2-3",0,0,0,0,0,0,0,0
"859","TRI-GAT1-1",0,0,0,0,0,0,0,0
"860","TRR-TCT1-1",0,0,0,0,0,0,1,0
"861","TRD-GTC2-4",1,4,5,3,2,3,7,8
"862","TRM-CAT2-1",0,0,0,0,0,0,0,0
"863","TRP-AGG2-7",0,0,0,0,1,1,1,0
"864","TRF-GAA1-1",0,0,0,0,0,0,0,0
"865","TRQ-TTG2-1",0,0,0,0,0,0,0,0
"866","TRL-CAG1-5",0,0,0,0,0,0,1,1
"867","TRQ-CTG3-2",0,0,0,0,0,0,0,0
"868","TRG-TCC2-3",0,0,0,0,0,0,1,1
"869","TRV-CAC8-1",0,0,0,0,0,0,0,0
"870","TRT-AGT6-1",0,0,0,0,0,0,0,0
"871","TRC-GCA1-1",0,0,0,0,0,1,0,1
"872","TRC-GCA16-1",1,0,0,0,0,0,0,0
"873","TRA-TGC1-1",0,0,0,0,0,0,0,0
"874","TRL-TAG2-1",0,0,0,0,1,1,0,0
"875","TRS-CGA4-1",0,0,0,0,0,0,0,0
"876","TRI-AAT5-1",0,0,0,0,0,0,0,0
"877","TRC-GCA5-1",0,0,0,0,0,0,0,0
"878","TRS-GCT1-1",0,2,1,1,3,2,1,2
"879","TRD-GTC2-6",1,3,2,2,2,2,4,4
"880","TRS-GCT5-1",0,1,0,0,1,1,0,0
"881","TRG-GCC1-4",9,5,5,10,4,10,12,4
"882","TRV-AAC4-1",0,0,0,0,0,0,0,0
"883","TRY-GTA3-1",0,0,0,0,0,0,0,0
"884","TRG-GCC2-5",3,5,4,7,3,9,11,4
"885","TRL-TAA2-1",0,0,0,0,0,0,0,0
"886","TRR-TCT4-1",0,0,0,0,0,0,0,0
"887","TRR-ACG2-2",0,0,0,0,0,0,0,0
"888","TRR-CCT3-1",9,10,9,13,10,19,17,15
"889","TRL-AAG3-1",0,0,0,0,0,0,0,0
"890","TRF-GAA3-1",0,0,0,0,0,0,0,0
"891","TRW-CCA4-1",0,0,0,0,0,0,1,0
"892","TRP-CGG2-1",0,0,0,0,1,0,1,2
"893","TRR-CCG1-3",0,0,0,0,0,0,0,7
"894","TRH-GTG1-4",0,0,0,0,0,0,0,0
"895","TRN-GTT2-5",1,0,0,0,0,0,0,0
"896","TRC-GCA19-1",0,0,0,0,0,0,0,1
"897","TRV-AAC6-1",0,0,0,0,0,0,0,0
"898","TRC-GCA6-1",0,0,0,0,0,1,0,0
"899","TRR-CCT2-1",1,1,0,2,2,1,2,1
"900","TRK-TTT6-1",0,0,0,0,0,0,0,1
"901","TRN-GTT13-1",0,0,0,0,0,0,0,0
"902","TRS-AGA2-6",0,0,0,0,0,0,0,0
"903","TRQ-TTG3-2",0,0,0,0,0,0,0,0
"904","TRT-AGT1-1",0,0,0,0,0,0,0,0
"905","TRG-TCC2-4",0,0,0,0,0,0,1,2
"906","TRQ-CTG1-2",0,0,0,0,0,0,0,0
"907","TRW-CCA5-1",0,0,0,0,0,0,0,1
"908","TRV-TAC1-2",0,0,0,0,0,1,0,4
"909","TRN-GTT9-2",0,0,0,0,0,0,0,0
"910","TRC-GCA23-1",0,0,0,0,0,0,0,0
"911","TRN-GTT2-6",0,0,0,0,1,1,1,0
"912","TRV-CAC9-1",0,0,0,0,0,0,0,0
"913","TRC-GCA2-1",0,0,0,0,0,0,0,0
"914","TRK-CTT2-1",0,1,1,1,2,3,2,6
"915","TRL-CAA4-1",0,0,0,0,0,0,0,1
"916","TRD-GTC3-1",0,1,3,1,1,3,3,3
"917","TRM-CAT1-1",0,0,0,0,0,0,0,2
"918","TRL-AAG2-2",0,0,0,0,0,0,0,0
"919","TRW-CCA2-1",0,0,0,0,0,0,0,0
"920","TRS-CGA3-1",0,0,0,0,0,0,0,0
"921","TRG-TCC3-1",0,0,0,0,0,0,0,2
"922","TRD-GTC1-1",1,0,6,4,5,1,6,5
"923","TRG-GCC2-2",7,4,3,7,3,12,10,3
"924","TRK-CTT5-1",0,0,0,0,0,0,1,0
"925","TRP-CGG1-1",17,29,29,34,38,23,30,19
"926","TRI-AAT3-1",0,0,0,1,0,0,0,0
"927","TRQ-CTG6-1",0,0,0,0,0,0,0,0
"928","TRM-CAT3-1",0,0,0,0,0,0,0,3
"929","TRS-GCT6-1",0,1,0,1,3,2,1,2
"930","TRY-GTA6-1",0,0,0,0,0,0,0,0
"931","TRG-GCC5-1",0,0,0,0,0,0,0,0
"932","TRP-CGG1-2",11,22,22,24,31,19,22,13
"933","TRT-AGT1-2",0,0,0,0,0,0,0,0
"934","TRP-AGG2-2",0,0,0,0,0,1,0,1
"935","TRP-TGG2-1",0,0,0,0,0,1,0,2
"936","TRS-GCT4-1",0,1,0,1,3,2,1,2
"937","TRM-CAT6-1",0,0,0,0,0,0,0,0
"938","TRV-CAC1-6",0,0,0,0,0,0,0,0
"939","TRV-CAC1-7",0,0,0,0,0,0,0,0
"940","TRS-GCT4-2",0,1,0,1,3,2,1,3
"941","TRG-GCC1-3",10,6,4,12,4,10,11,3
"942","TRG-CCC2-1",0,1,1,0,1,0,1,3
"943","TRA-TGC3-2",0,0,0,0,0,1,0,0
"944","TRK-TTT3-3",0,0,0,0,1,1,0,1
"945","TRD-GTC2-2",2,3,6,3,2,3,7,7
"946","TRL-CAA1-2",0,0,0,0,0,0,0,3
"947","TRK-TTT5-1",0,0,0,0,0,2,1,0
"948","TRD-GTC2-8",2,4,4,4,1,3,6,8
"949","TRL-TAA3-1",0,0,0,0,0,0,0,0
"950","TRR-ACG1-3",0,0,1,0,0,0,0,0
"951","TRT-CGT4-1",0,0,0,0,0,0,0,0
"952","TRS-AGA2-4",0,0,0,0,0,0,0,0
"953","TRS-AGA2-5",0,0,0,0,0,0,0,0
"954","TRI-AAT1-1",0,0,0,0,0,0,0,0
"955","TRC-GCA9-1",0,0,0,0,0,0,0,1
"956","TRF-GAA1-5",0,0,0,0,0,0,0,0
"957","TRG-GCC1-2",7,6,4,8,3,11,14,4
"958","TRY-ATA1-1",0,0,0,1,0,0,0,0
"959","TRF-GAA1-2",0,0,0,0,0,0,0,1
"960","TRX-CAT1-8",0,0,0,0,1,1,0,0
"961","TRN-GTT11-2",0,0,0,0,0,0,0,0
"962","TRE-CTC1-4",0,4,3,2,2,5,5,4
"963","TRG-TCC2-2",0,0,0,0,0,0,1,2
"964","TRQ-CTG4-2",0,0,0,0,0,0,0,0
"965","TRT-TGT5-1",0,0,0,0,0,0,0,1
"966","TRR-TCG1-1",0,0,1,0,0,0,0,0
"967","TRI-TAT2-1",2,0,0,0,0,0,1,0
"968","TRC-GCA15-1",0,0,0,0,0,0,0,0
"969","TRQ-CTG2-1",0,0,0,0,0,0,0,0
"970","TRE-CTC1-7",1,2,3,2,2,3,5,3
"971","TRR-CCT5-1",0,0,0,1,0,0,0,0
"972","TRY-GTA1-1",0,0,0,0,0,0,0,0
"973","TRL-AAG1-2",0,0,0,0,0,0,0,0
"974","TRG-GCC4-1",0,0,0,0,0,0,0,0
"975","TRI-AAT5-4",0,0,0,0,0,0,0,0
"976","TRP-AGG2-3",0,0,0,0,0,2,1,0
"977","TRG-CCC3-1",1,1,0,1,0,4,2,0
"978","TRS-TGA1-1",0,0,0,0,0,0,0,2
"979","TRA-TGC3-1",0,0,1,0,0,0,1,0
"980","TRP-TGG3-5",0,0,0,0,0,0,0,0
"981","TRK-CTT2-5",1,1,2,1,2,2,2,6
"982","TRV-TAC2-1",0,0,0,0,0,1,0,1
"983","TRG-GCC1-5",44,34,22,59,7,67,59,14
"984","TRS-GCT3-1",0,0,0,0,0,0,0,1
"985","TRP-TGG1-1",0,0,0,0,0,0,0,0
"986","TRQ-CTG1-1",0,0,0,0,0,0,0,0
"987","TRL-CAG1-7",0,1,0,0,0,0,1,0
"988","TRC-GCA17-1",0,0,0,0,0,0,0,0
"989","TRD-GTC2-3",1,3,4,2,3,3,6,8
"990","TRL-AAG2-4",0,0,0,0,0,0,0,0
"991","TRD-GTC2-7",2,5,4,5,2,4,9,6
"992","TRK-TTT2-1",0,0,0,0,0,3,0,1
"993","TRA-AGC2-2",0,0,0,0,0,0,1,0
"994","TRP-AGG2-8",0,0,0,0,0,2,0,1
"995","TRX-CAT1-6",0,0,0,0,1,0,0,0
"996","TRG-CCC1-2",0,0,0,0,0,0,0,0
"997","TRA-AGC3-1",0,0,0,0,0,0,0,0
"998","TRT-CGT5-1",0,0,0,0,0,0,0,0
"999","TRL-CAA2-1",0,0,0,0,0,0,0,0
"1000","TRM-CAT5-1",0,0,0,0,0,0,0,0
"1001","TRC-GCA10-1",0,0,0,0,0,0,0,1
"1002","TRF-GAA1-6",0,0,0,0,0,0,0,1
"1003","TRH-GTG1-3",0,0,0,0,0,0,0,0
"1004","TRA-CGC1-1",0,0,0,0,0,0,0,0
"1005","TRI-AAT5-3",0,0,0,0,0,0,0,0
"1006","TRL-TAA1-1",0,0,0,0,0,0,0,0
"1007","TRG-GCC2-3",6,5,3,9,3,9,11,4
"1008","TRX-CAT1-7",0,0,0,1,1,1,0,1
"1009","TRL-CAG1-3",0,0,0,0,0,0,1,1
"1010","TRQ-CTG1-4",0,0,0,0,0,0,0,0
"1011","TRV-AAC1-1",0,0,3,0,0,0,0,1
"1012","TRT-AGT2-1",0,0,0,0,0,0,0,0
"1013","TRQ-TTG3-1",0,0,0,0,0,0,0,0
"1014","TRN-GTT3-1",0,0,0,0,0,0,0,0
