"","SYMBOL","GSM2298375","GSM2298377","GSM2298378","GSM2298379","GSM2298380","GSM2298381","GSM2298382"
"563","LOC100132077",5,6,6,5,11,6,1
"564","LOC100132078",0,0,0,0,0,0,0
"565","HERC2P7",2,4,0,2,1,1,4
"566","FAM66E",0,0,4,1,4,1,3
"567","C2CD4D-AS1",3,2,95,68,175,115,7
"568","ACTA2-AS1",27,155,11,61,943,1410,9448
"569","FAM240A",0,0,0,0,0,0,0
"570","LINC01783",6,6,0,0,1,1,64
"571","LOC100132154",9,9,0,0,1,0,0
"572","CALML3-AS1",0,2,150,60,576,109,2
"573","PHKA2-AS1",45,21,40,65,87,40,70
"574","WASIR2",6,5,115,39,184,52,7
"575","LINC01987",0,0,0,0,0,0,0
"576","GOLGA6L25",0,0,1,1,1,0,0
"577","EHBP1-AS1",100,138,92,78,107,104,287
"578","LINC00543",2,0,0,0,0,0,1
"579","NPIPB5",1180,636,1844,2624,2102,880,1838
"580","LOC100132249",0,0,101,36,141,99,12
"581","NDUFA6-DT",48,79,95,52,90,87,54
"582","LOC100132287",25,17,48,28,47,12,3
"583","TEKT4P2",141,206,366,517,1027,874,828
"584","FAM236B",1,0,1,1,2,0,0
"585","CLUHP3",50,131,109,48,225,91,10
"586","FRG1HP",114,290,65,74,121,83,60
"587","LINC01512",0,0,0,0,8,2,0
"588","LOC100132356",5,10,9,65,58,114,38
"589","KRTAP4-9",6,7,0,0,0,0,0
"590","ZNF705B",0,0,0,0,0,0,0
"591","GAGE12D",0,0,0,0,0,1,0
"592","FAM157B",9,4,31,25,31,20,1
"593","NBPF10",337,363,652,658,1895,1568,829
"594","FCGR1CP",0,0,3,4,5,5,0
"595","CLDN24",3,6,5,2,2,1,15
"596","FAM99B",0,0,0,0,0,0,0
"597","KRTAP4-7",10,21,0,0,0,0,0
"598","LINC01415",0,0,0,0,0,0,2
"599","FGD5P1",0,2,1,0,1,0,3
"600","TAT-AS1",2,1,1,3,1,6,0
"601","GXYLT1P3",0,1,0,0,0,0,1
"602","GOLGA8F",2,1,1,0,0,0,1
"603","PGAM1P5",79,53,16,7,9,6,21
"604","XGY2",0,0,1,2,44,57,0
"605","LINC02312",0,0,1,0,0,0,0
"606","ZRANB2-AS1",100,90,59,85,125,141,136
"607","BSN-DT",0,0,8,4,19,4,4
"608","LOC100132686",2,2,0,0,0,0,0
"609","PAXIP1-AS2",240,166,133,140,182,119,139
"610","CYP4F30P",1,0,1,0,0,2,0
"611","DCAF13P3",151,112,89,39,42,32,25
"612","FILNC1",0,0,0,0,0,0,0
"613","LOC100132741",0,0,0,0,0,0,0
"614","KDM4A-AS1",267,277,108,150,325,231,196
"615","LOC100132781",0,0,0,0,0,0,0
"616","SYBU-AS1",1,2,0,0,0,2,0
"617","IPO5P1",88,111,285,265,530,293,35
"618","TNIP2P1",28,32,8,14,12,11,6
"619","PMS2P9",39,65,36,49,80,64,16
"620","MSC-AS1",0,1,2,0,0,0,148
"621","DPH3P1",77,98,128,235,129,141,44
"622","SHISAL2B",4,3,1,1,0,0,4
"623","FAM66D",5,0,25,13,69,21,25
"624","FAM25BP",2,8,8,11,19,38,1
"625","FAM197Y9",0,0,0,0,0,0,0
"626","FAM27C",21,48,0,0,1,0,10
"627","SMIM9",0,0,0,0,0,0,0
"628","FAM223A",1,2,2,2,7,1,6
"629","GOLGA8DP",2,2,1,0,0,0,1
"630","LINC00856",0,0,0,0,0,0,6
"631","CXorf49B",0,0,1,2,1,6,0
"632","RASA4DP",36,33,254,118,508,205,264
"633","FAM95B1",32,16,0,0,0,0,5
"634","GUSBP19",1,1,2,0,3,2,2
"635","CXorf51B",0,0,0,0,0,0,0
"636","LOC100133077",0,0,0,0,0,0,0
"637","LINC03009",142,185,69,69,158,139,411
"638","FAM25G",5,15,12,19,42,70,1
"639","FAM27B",19,52,0,0,1,0,9
"640","LINC01203",0,0,0,0,0,0,0
"641","LINC01001",28,21,54,26,45,14,3
"642","FAM66A",0,0,4,1,7,1,3
"643","HSDL2-AS1",90,131,69,81,164,155,61
"644","LINC00240",7,8,4,15,21,48,7
"645","GOLGA6L3",16,10,21,13,31,7,2
"646","SBF1P1",24,23,17,24,60,18,43
"647","PRR23D2",4,4,0,0,1,2,0
"648","DEFB130B",0,0,0,0,0,0,0
"649","CBR1-AS1",2,1,532,623,997,728,497
"650","RSU1P2",1,1,2,0,0,1,0
"651","HOXA-AS3",574,525,5,16,11,9,333
"652","XNDC1N",36,27,24,34,41,30,23
"653","PRO1804",0,0,0,0,0,0,0
"654",NA,34,20,51,33,65,21,6
"655","LINC02171",0,0,0,0,0,0,0
"656","MRPL23-AS1",0,0,4,2,16,13,1
"657","LINC01134",2,1,0,1,6,6,4
"658","LY6E-DT",25,21,101,47,300,56,10
"659","LOC100133920",3,2,0,0,2,0,0
"660","CD24",94,82,18126,16527,59996,56978,1907
"661","UXT-AS1",840,805,504,495,1007,839,715
"662","LINC01816",1,0,101,82,142,73,4
"663","MAP3K14-AS1",29,34,81,58,222,98,22
"664","UBOX5-AS1",43,26,59,48,57,56,76
"665","LOC100134040",0,0,0,0,0,0,0
"666","KDM7A-DT",38,73,202,214,535,461,45
"667","LINC01119",14,7,1,4,16,6,35
"668","LOC100134317",0,0,0,0,2,0,0
"669","LOC100134368",9,5,42,36,71,24,6
"670","LOC100134391",0,0,0,0,0,0,0
"671","KCNJ18",46,73,0,4,12,46,1
"672","NDUFB2-AS1",332,393,836,949,1662,1813,778
"673","LOC100134868",7,27,139,125,439,268,14
"674","UBE2Q2P2",23,32,32,11,63,16,5
"675","TEN1",546,664,724,1025,1495,1603,525
"676","UPK3BL1",89,87,806,981,2851,2588,964
"677","JMJD7",133,158,275,234,655,533,427
"678","PLA2G4B",52,41,20,27,82,28,38
"679","HDAC5",1960,1986,1020,633,3231,1419,3858
"680","C17orf99",1,0,0,2,1,3,0
"681","CTAGE8",166,191,65,48,98,71,15
"682","LOC100144595",0,0,0,0,0,1,0
"683","LINC00029",0,0,0,0,2,0,0
"684","LINC01056",0,0,0,0,1,0,0
"685","EPHA5-AS1",0,0,0,0,0,0,2
"686","CHKB-DT",60,122,51,81,76,113,52
"687","LINC00930",0,0,0,0,15,4,0
"688","KLLN",39,151,33,31,251,155,6
"689","RNU7-1",50,34,16,13,14,10,16
"690","TMCO1-AS1",2,10,2,14,15,13,6
"691","PDCD6IP",2426,2029,1402,919,2150,1449,1971
"692","KRTAP20-4",0,0,0,0,0,0,0
"693","RNU4ATAC",0,0,0,2,1,0,0
"694","RNU6ATAC",2,9,5,4,15,5,0
"695","SCARNA9L",0,0,0,0,0,7,0
"696","PDCD6",8232,10268,7728,6407,11183,10181,3859
"697","RNA5S1",0,0,0,0,0,0,0
"698","TEX36-AS1",0,0,0,0,1,0,0
"699","RNA5S2",0,0,0,0,0,0,0
"700","RNA5S3",0,0,0,0,0,0,0
"701","RNA5S4",0,0,0,0,0,0,0
"702","RNA5S5",0,0,0,0,0,0,0
"703","RNA5S6",0,0,0,0,0,0,0
"704","RNA5S7",0,0,0,0,0,0,0
"705","RNA5S8",0,0,0,0,0,0,0
"706","RNA5S9",0,0,0,3,1,0,0
"707","RNA5S10",0,0,0,0,0,0,0
"708","RNA5S11",0,0,0,0,0,0,0
"709","RNA5S12",0,0,0,0,0,0,0
"710","RNA5S13",0,0,0,0,0,0,0
"711","RNA5S14",0,0,0,0,0,0,0
"712","RNA5S15",0,0,0,0,0,0,0
"713","RNA5S16",0,0,0,0,0,0,0
"714","RNA5S17",0,0,0,0,0,0,0
"715","PATE3",0,0,0,0,0,0,0
"716","PEG3-AS1",0,0,0,0,0,0,0
"717","SNAR-A3",1,1,2,2,0,1,0
"718","SNAR-A5",0,0,1,1,0,1,0
"719","SNAR-A7",1,0,1,1,0,1,0
"720","SNAR-A11",2,2,1,1,0,2,0
"721","SNAR-A9",1,1,1,1,0,1,0
"722","SNAR-A4",0,1,1,1,0,1,0
"723","SNAR-A6",0,1,1,1,0,0,0
"724","SNAR-A8",1,1,1,1,0,2,0
"725","SNAR-A13",1,1,0,1,0,1,0
"726","DBIL5P2",1,0,1,0,0,0,7
"727","BCL2L10",0,0,0,2,8,8,1
"728","SNAR-A10",1,1,2,1,1,1,0
"729","SNAR-B2",1,2,30,12,6,7,1
"730","SNAR-C2",0,0,2,0,0,0,0
"731","SNAR-C4",1,1,28,9,4,6,1
"732","SNAR-E",5,17,148,35,17,27,1
"733","SNAR-H",0,0,1,1,1,0,0
"734","SNAR-I",0,0,0,0,0,0,0
"735","SNAR-C5",0,0,1,0,0,0,0
"736","SNAR-B1",1,2,29,12,6,8,2
"737","SNAR-C1",0,0,1,0,1,0,0
"738","SNAR-C3",1,1,27,9,5,6,1
"739","SNAR-D",4,2,0,0,0,0,0
"740","SNAR-G2",12,4,0,0,0,0,0
"741","SRRM5",182,222,374,292,556,403,431
"742","ERICH4",2,0,3,0,3,0,0
"743","EPOP",3926,2968,1160,967,1690,1133,228
"744","TRIM59-IFT80",321,288,199,81,219,85,328
"745","BCL2L11",707,869,2032,1396,5426,3776,70
"746","MIR1224",2,1,0,0,0,0,5
"747","MIR1225",0,0,1,0,0,0,1
"748","TOMM6",7842,10602,5321,4614,6518,4603,3700
"749","HECTD2-AS1",42,103,33,8,38,2,2
"750","LINC00426",1,0,0,0,0,0,1
"751","LINC00092",0,0,0,1,0,0,0
"752","DNMBP-AS1",23,46,10,5,34,25,5
"753","TRG-GCC2-4",4,5,9,26,4,3,13
"754","TRH-GTG1-7",0,0,0,0,0,0,0
"755","TRH-GTG1-5",0,0,0,0,0,0,0
"756","TRH-GTG1-8",0,0,0,1,1,0,0
"757","TRV-AAC1-2",0,0,0,0,0,0,0
"758","TRH-GTG1-1",0,0,0,0,0,1,0
"759","TRV-AAC2-1",0,0,0,0,0,3,0
"760","TRV-TAC1-1",3,0,0,0,2,0,0
"761","TRK-CTT6-1",0,0,3,0,0,0,0
"762","TRG-TCC4-1",0,0,0,2,0,0,0
"763","TRQ-CTG7-1",1,0,0,0,0,0,0
"764","TRY-GTA5-5",0,0,0,0,0,0,0
"765","TRS-GCT2-1",0,0,0,0,0,0,0
"766","TRL-CAA6-1",0,0,0,0,0,0,0
"767","TRL-AAG1-3",0,0,0,0,0,0,0
"768","TRN-GTT2-1",0,0,0,1,0,0,0
"769","TRT-AGT1-3",0,0,0,0,0,0,0
"770","TRC-GCA11-1",0,0,0,0,0,0,0
"771","TRL-CAG1-2",0,0,0,0,0,0,0
"772","TRG-TCC2-6",0,1,0,1,4,0,1
"773","TRR-TCT5-1",0,0,0,0,0,0,0
"774","TRK-CTT1-2",0,0,3,0,0,0,0
"775","TRV-AAC5-1",0,0,0,0,0,0,0
"776","TRX-CAT1-1",0,0,0,0,1,0,0
"777","TRE-CTC1-5",1,2,1,3,10,6,1
"778","TRL-CAG1-6",0,0,0,0,0,0,0
"779","TRP-AGG2-1",0,0,0,0,0,0,1
"780","TRP-AGG1-1",0,0,0,0,0,0,0
"781","TRA-CGC3-1",0,0,0,0,0,0,0
"782","TRY-GTA2-1",0,0,0,0,1,0,0
"783","TRE-CTC1-6",0,2,2,3,9,4,0
"784","TRR-TCG6-1",0,0,0,0,0,0,0
"785","TRI-TAT2-2",1,3,3,0,7,1,2
"786","TRC-GCA22-1",0,0,0,0,0,0,0
"787","TRE-TTC2-1",3,3,2,3,2,6,3
"788","TRL-TAG3-1",0,0,0,6,0,0,1
"789","TRA-CGC4-1",0,0,0,0,0,0,0
"790","TRR-TCG5-1",0,0,0,0,0,0,0
"791","TRT-CGT1-1",0,0,0,0,0,0,0
"792","TRN-GTT2-4",0,0,0,0,0,0,0
"793","TRS-CGA1-1",0,0,0,0,0,0,0
"794","TRL-CAA3-1",1,0,0,1,0,0,0
"795","TRG-TCC2-5",0,1,1,1,3,0,1
"796","TRX-CAT1-4",0,0,0,0,0,0,0
"797","TRS-CGA2-1",0,0,0,0,1,0,0
"798","TRG-CCC5-1",0,1,0,0,0,0,0
"799","TRA-AGC4-1",0,0,0,0,0,0,0
"800","TRW-CCA3-2",0,0,0,0,0,0,0
"801","TRC-GCA18-1",0,0,0,0,0,0,0
"802","TRI-GAT1-2",0,0,0,0,0,0,0
"803","TRC-GCA2-2",1,1,0,0,0,0,0
"804","TRK-TTT4-1",0,0,0,0,0,0,0
"805","TRQ-CTG4-1",0,1,0,0,0,0,0
"806","TRN-GTT8-1",0,0,0,0,0,0,0
"807","TRK-CTT4-1",0,0,0,0,1,0,0
"808","TRE-TTC2-2",0,1,0,1,1,0,0
"809","TRG-TCC2-1",0,1,1,1,3,0,1
"810","TRH-GTG1-9",0,0,0,0,0,0,0
"811","TRA-TGC5-1",0,0,0,0,0,0,0
"812","TRL-TAA4-1",0,0,0,1,1,0,0
"813","TRS-AGA4-1",0,0,0,0,0,0,0
"814","TRI-AAT2-1",0,0,0,0,0,0,1
"815","TRP-AGG2-4",0,0,0,1,0,0,0
"816","TRQ-TTG3-3",0,0,0,0,0,0,0
"817","TRC-GCA12-1",0,0,0,0,1,0,0
"818","TRS-AGA2-2",0,0,0,0,0,0,0
"819","TRR-CCT1-1",0,0,0,0,0,0,0
"820","TRA-TGC6-1",0,1,0,3,0,0,0
"821","TRN-GTT2-3",0,0,0,1,0,0,0
"822","TRR-CCG1-2",0,0,0,0,0,0,0
"823","TRM-CAT7-1",0,0,0,0,0,0,0
"824","TRT-CGT2-1",0,0,0,0,0,0,0
"825","TRP-TGG3-2",0,0,0,0,0,0,0
"826","TRL-CAG2-2",0,0,0,0,0,0,1
"827","TRC-GCA4-1",0,2,0,0,0,0,0
"828","TRE-CTC1-2",1,2,1,3,11,5,1
"829","TRA-AGC7-1",0,0,0,0,0,0,0
"830","TRA-AGC2-1",0,0,0,0,0,0,0
"831","TRX-CAT1-3",1,0,0,0,1,0,0
"832","TRI-AAT8-1",0,0,0,0,0,0,0
"833","TRC-GCA3-1",0,0,0,0,0,0,0
"834","TRK-TTT8-1",0,0,0,0,0,0,0
"835","TRR-ACG2-3",0,1,0,0,0,0,0
"836","TRV-CAC7-1",0,0,0,0,0,0,0
"837","TRY-GTA5-2",0,0,0,0,0,0,0
"838","TRR-ACG2-1",0,2,0,1,2,0,0
"839","TRC-GCA2-3",0,1,0,0,0,0,0
"840","TRK-CTT1-1",1,0,6,1,0,0,0
"841","TRR-TCT3-1",1,0,0,0,0,0,0
"842","TRK-CTT2-4",0,2,1,0,0,0,1
"843","TRM-CAT3-2",0,0,0,0,0,0,0
"844","TRW-CCA3-3",0,0,0,0,0,0,0
"845","TRA-TGC2-1",0,0,0,0,0,0,0
"846","TRR-TCT3-2",0,1,0,0,0,0,0
"847","TRL-AAG4-1",0,0,0,0,0,0,0
"848","TRK-CTT3-1",0,4,15,12,24,37,6
"849","TRD-GTC2-5",0,0,1,0,1,1,0
"850","TRQ-CTG1-3",0,0,0,0,0,0,0
"851","TRK-TTT3-1",0,0,0,1,0,5,0
"852","TRW-CCA1-1",1,1,0,4,1,4,2
"853","TRP-CGG1-3",0,0,0,0,0,0,0
"854","TRK-TTT1-1",0,0,0,0,0,0,0
"855","TRN-GTT1-1",0,0,0,0,0,0,0
"856","TRN-GTT2-8",0,0,0,0,0,0,0
"857","TRL-CAG2-1",0,0,0,0,0,0,1
"858","TRI-TAT2-3",0,0,0,0,0,0,0
"859","TRI-GAT1-1",0,0,0,0,0,2,0
"860","TRR-TCT1-1",0,0,0,0,0,0,0
"861","TRD-GTC2-4",0,0,1,1,1,1,0
"862","TRM-CAT2-1",0,0,0,0,0,0,0
"863","TRP-AGG2-7",0,0,0,1,1,5,0
"864","TRF-GAA1-1",0,0,0,0,0,0,0
"865","TRQ-TTG2-1",0,0,0,1,0,0,0
"866","TRL-CAG1-5",0,0,0,1,0,0,0
"867","TRQ-CTG3-2",0,0,0,0,0,1,0
"868","TRG-TCC2-3",0,1,0,0,3,0,1
"869","TRV-CAC8-1",1,0,2,1,1,2,0
"870","TRT-AGT6-1",0,0,0,0,0,0,0
"871","TRC-GCA1-1",24,0,1,0,0,0,0
"872","TRC-GCA16-1",0,0,0,0,0,0,0
"873","TRA-TGC1-1",0,0,0,0,0,0,0
"874","TRL-TAG2-1",0,0,1,0,0,0,0
"875","TRS-CGA4-1",0,0,0,0,0,0,0
"876","TRI-AAT5-1",0,0,0,0,0,0,0
"877","TRC-GCA5-1",0,0,0,0,0,0,0
"878","TRS-GCT1-1",0,0,0,0,0,0,0
"879","TRD-GTC2-6",0,0,1,0,1,0,0
"880","TRS-GCT5-1",1,0,0,0,1,0,0
"881","TRG-GCC1-4",0,3,1,0,1,2,0
"882","TRV-AAC4-1",0,0,0,0,0,0,0
"883","TRY-GTA3-1",0,0,0,0,0,0,0
"884","TRG-GCC2-5",0,1,0,0,2,1,1
"885","TRL-TAA2-1",0,0,0,0,0,0,0
"886","TRR-TCT4-1",0,0,0,0,0,0,0
"887","TRR-ACG2-2",0,1,0,0,0,0,0
"888","TRR-CCT3-1",0,0,0,1,0,2,0
"889","TRL-AAG3-1",0,0,0,4,2,0,0
"890","TRF-GAA3-1",0,0,0,0,0,0,0
"891","TRW-CCA4-1",0,0,1,0,0,0,0
"892","TRP-CGG2-1",0,0,0,0,0,0,1
"893","TRR-CCG1-3",0,0,0,0,0,0,0
"894","TRH-GTG1-4",0,0,0,0,0,0,0
"895","TRN-GTT2-5",0,0,0,1,0,0,0
"896","TRC-GCA19-1",0,0,0,0,0,0,0
"897","TRV-AAC6-1",0,0,0,0,0,0,0
"898","TRC-GCA6-1",0,0,0,0,0,0,0
"899","TRR-CCT2-1",0,0,0,0,0,0,0
"900","TRK-TTT6-1",0,0,0,0,0,0,0
"901","TRN-GTT13-1",0,0,0,0,0,0,0
"902","TRS-AGA2-6",0,0,0,0,0,0,0
"903","TRQ-TTG3-2",0,0,0,0,0,0,0
"904","TRT-AGT1-1",0,0,0,0,0,0,0
"905","TRG-TCC2-4",0,1,1,0,3,0,1
"906","TRQ-CTG1-2",0,0,0,0,0,0,0
"907","TRW-CCA5-1",0,0,0,0,0,0,0
"908","TRV-TAC1-2",0,0,0,1,0,0,0
"909","TRN-GTT9-2",0,0,2,0,0,0,0
"910","TRC-GCA23-1",0,0,0,0,0,0,0
"911","TRN-GTT2-6",1,0,3,2,1,0,0
"912","TRV-CAC9-1",1,3,0,0,0,0,1
"913","TRC-GCA2-1",1,1,0,7,4,0,0
"914","TRK-CTT2-1",0,0,1,0,0,0,1
"915","TRL-CAA4-1",0,0,0,0,0,0,0
"916","TRD-GTC3-1",0,0,1,0,2,0,0
"917","TRM-CAT1-1",0,0,0,0,0,0,0
"918","TRL-AAG2-2",0,1,0,0,1,3,0
"919","TRW-CCA2-1",0,0,0,0,0,0,0
"920","TRS-CGA3-1",0,0,0,0,0,0,0
"921","TRG-TCC3-1",0,1,0,0,0,1,0
"922","TRD-GTC1-1",0,0,0,0,0,0,0
"923","TRG-GCC2-2",0,0,0,0,1,1,0
"924","TRK-CTT5-1",0,0,0,0,0,0,0
"925","TRP-CGG1-1",0,0,0,1,1,0,0
"926","TRI-AAT3-1",0,0,0,0,0,0,0
"927","TRQ-CTG6-1",0,0,0,0,0,0,1
"928","TRM-CAT3-1",0,0,0,0,0,2,0
"929","TRS-GCT6-1",0,0,0,0,0,0,0
"930","TRY-GTA6-1",0,0,0,0,0,1,0
"931","TRG-GCC5-1",1,0,0,0,0,0,0
"932","TRP-CGG1-2",0,0,0,0,0,0,0
"933","TRT-AGT1-2",0,0,0,0,0,0,0
"934","TRP-AGG2-2",0,0,0,0,0,0,0
"935","TRP-TGG2-1",0,0,0,0,0,0,0
"936","TRS-GCT4-1",0,0,0,0,0,0,0
"937","TRM-CAT6-1",0,0,3,0,7,0,0
"938","TRV-CAC1-6",0,0,0,0,0,0,0
"939","TRV-CAC1-7",0,0,0,0,0,0,0
"940","TRS-GCT4-2",0,0,0,0,0,0,0
"941","TRG-GCC1-3",0,3,1,0,1,2,0
"942","TRG-CCC2-1",0,0,0,2,0,0,0
"943","TRA-TGC3-2",0,0,0,0,0,0,0
"944","TRK-TTT3-3",1,6,0,1,2,5,0
"945","TRD-GTC2-2",0,0,1,1,2,1,0
"946","TRL-CAA1-2",1,0,0,0,0,0,0
"947","TRK-TTT5-1",0,0,0,0,0,0,1
"948","TRD-GTC2-8",0,0,1,0,2,1,0
"949","TRL-TAA3-1",0,0,0,0,0,0,0
"950","TRR-ACG1-3",1,0,0,0,1,0,0
"951","TRT-CGT4-1",0,0,0,0,0,0,0
"952","TRS-AGA2-4",0,0,0,0,0,0,0
"953","TRS-AGA2-5",0,0,0,0,0,0,1
"954","TRI-AAT1-1",0,0,0,0,0,0,0
"955","TRC-GCA9-1",0,1,0,0,0,0,0
"956","TRF-GAA1-5",0,0,0,0,0,0,0
"957","TRG-GCC1-2",0,3,1,0,1,2,0
"958","TRY-ATA1-1",1,0,0,0,0,0,0
"959","TRF-GAA1-2",0,0,0,0,0,0,0
"960","TRX-CAT1-8",0,2,0,1,2,0,0
"961","TRN-GTT11-2",0,0,0,0,1,1,0
"962","TRE-CTC1-4",1,1,1,4,8,4,1
"963","TRG-TCC2-2",0,1,0,0,3,0,1
"964","TRQ-CTG4-2",0,0,0,0,0,0,0
"965","TRT-TGT5-1",0,0,0,1,0,0,0
"966","TRR-TCG1-1",0,0,0,0,0,1,0
"967","TRI-TAT2-1",0,0,0,0,0,0,3
"968","TRC-GCA15-1",0,0,0,0,0,0,0
"969","TRQ-CTG2-1",0,1,0,0,0,0,0
"970","TRE-CTC1-7",0,1,1,4,8,4,1
"971","TRR-CCT5-1",0,1,0,3,0,0,0
"972","TRY-GTA1-1",0,0,0,0,0,0,0
"973","TRL-AAG1-2",1,0,0,0,0,0,0
"974","TRG-GCC4-1",0,0,0,0,0,0,0
"975","TRI-AAT5-4",0,0,0,0,0,0,0
"976","TRP-AGG2-3",0,0,0,0,0,0,0
"977","TRG-CCC3-1",0,0,0,4,0,0,0
"978","TRS-TGA1-1",0,0,0,0,0,0,0
"979","TRA-TGC3-1",0,0,5,0,0,0,1
"980","TRP-TGG3-5",0,0,0,0,0,0,0
"981","TRK-CTT2-5",0,0,0,0,0,0,0
"982","TRV-TAC2-1",0,0,0,0,0,0,0
"983","TRG-GCC1-5",0,4,1,1,1,7,0
"984","TRS-GCT3-1",2,2,0,0,2,3,0
"985","TRP-TGG1-1",5,0,0,0,0,0,0
"986","TRQ-CTG1-1",0,0,0,0,4,16,0
"987","TRL-CAG1-7",0,0,0,0,0,0,0
"988","TRC-GCA17-1",0,0,0,0,0,0,0
"989","TRD-GTC2-3",0,0,1,0,1,1,0
"990","TRL-AAG2-4",0,1,0,0,1,1,0
"991","TRD-GTC2-7",0,0,1,0,2,0,0
"992","TRK-TTT2-1",0,0,0,8,0,0,0
"993","TRA-AGC2-2",0,0,0,0,0,0,0
"994","TRP-AGG2-8",0,0,0,0,0,0,0
"995","TRX-CAT1-6",1,0,0,0,0,0,0
"996","TRG-CCC1-2",0,0,0,0,1,0,0
"997","TRA-AGC3-1",1,0,0,0,0,0,0
"998","TRT-CGT5-1",0,0,0,0,0,0,0
"999","TRL-CAA2-1",1,0,0,0,0,0,0
"1000","TRM-CAT5-1",0,0,0,0,0,0,0
"1001","TRC-GCA10-1",0,1,0,0,0,0,0
"1002","TRF-GAA1-6",0,0,0,0,0,0,0
"1003","TRH-GTG1-3",0,0,0,0,0,0,0
"1004","TRA-CGC1-1",0,0,0,0,0,0,0
"1005","TRI-AAT5-3",0,0,0,1,2,0,0
"1006","TRL-TAA1-1",0,0,0,0,0,0,0
"1007","TRG-GCC2-3",0,0,0,0,2,0,0
"1008","TRX-CAT1-7",0,0,0,0,0,0,0
"1009","TRL-CAG1-3",0,0,0,0,0,0,0
"1010","TRQ-CTG1-4",0,0,0,0,0,0,0
"1011","TRV-AAC1-1",0,0,0,0,0,1,0
"1012","TRT-AGT2-1",0,0,0,0,0,0,0
"1013","TRQ-TTG3-1",0,0,0,0,0,0,0
"1014","TRN-GTT3-1",0,0,0,0,0,0,0
"1015","TRI-TAT1-1",0,0,0,0,0,0,0
"1016","TRV-CAC4-1",0,0,0,0,0,0,0
"1017","TRL-AAG2-1",0,1,0,2,1,0,0
"1018","TRQ-CTG5-1",0,0,0,0,0,0,0
"1019","TRS-GCT4-3",0,0,1,0,0,0,0
"1020","TRK-TTT7-1",0,0,0,0,0,0,0
"1021","TRE-TTC1-2",4,2,0,1,1,2,1
"1022","TRH-GTG1-2",0,0,0,0,0,0,0
"1023","TRP-TGG3-3",0,0,0,0,0,0,0
"1024","TRI-AAT5-2",0,0,0,0,0,0,0
"1025","TRY-GTA8-1",0,0,0,0,0,0,0
"1026","TRA-TGC4-1",0,0,1,3,2,0,0
"1027","TRT-AGT2-2",0,0,0,0,0,0,0
"1028","TRV-TAC3-1",0,0,0,0,2,1,0
"1029","TRD-GTC2-9",0,0,0,1,1,1,0
"1030","TRT-TGT1-1",0,0,0,0,0,0,0
"1031","TRX-CAT1-5",0,0,1,0,0,0,0
"1032","TRA-AGC1-1",0,0,0,0,0,0,0
"1033","TRD-GTC2-10",0,0,1,2,1,0,1
"1034","TRI-TAT3-1",0,0,0,0,0,0,0
"1035","TRS-AGA1-1",0,0,0,1,0,0,0
"1036","TRM-CAT4-2",0,0,0,0,0,0,0
"1037","TRC-GCA20-1",0,0,0,0,0,0,0
"1038","TRN-GTT12-1",0,0,0,0,0,0,0
"1039","TRC-GCA13-1",0,0,0,0,0,0,0
"1040","TRC-GCA8-1",0,0,0,0,0,0,0
"1041","TRT-CGT3-1",0,0,0,0,0,0,0
"1042","TRL-AAG1-1",1,0,0,0,0,0,0
"1043","TRV-CAC2-1",0,0,0,0,0,0,0
"1044","TRL-CAG1-4",0,0,0,1,0,0,0
"1045","TRR-CCG1-1",0,0,0,0,0,0,0
"1046","TRG-GCC1-1",0,3,1,0,1,2,0
"1047","TRV-CAC6-1",0,0,0,0,0,0,0
"1048","TRL-CAA5-1",0,0,0,0,0,0,0
"1049","TRR-TCG3-1",0,0,0,0,0,0,0
"1050","TRI-AAT6-1",0,0,0,0,0,0,0
"1051","TRV-CAC1-1",0,2,0,0,1,1,0
"1052","TRT-AGT4-1",0,0,0,0,0,0,0
"1053","TRC-GCA21-1",0,0,0,0,0,0,0
"1054","TRC-GCA9-3",0,0,0,0,0,0,0
"1055","TRT-TGT2-1",0,0,0,0,0,0,0
"1056","TRC-GCA9-4",0,0,0,0,0,0,0
"1057","TRG-GCC2-1",0,0,0,0,1,0,0
"1058","TRS-AGA2-1",0,0,0,0,0,0,0
"1059","TRD-GTC2-11",0,0,1,1,2,1,0
"1060","TRE-CTC1-1",0,2,1,2,9,4,0
"1061","TRE-CTC1-3",1,2,1,4,10,5,1
"1062","TRI-AAT5-5",0,0,0,0,0,0,0
"1063","TRP-TGG3-4",0,0,0,0,0,0,0
"1064","TRK-TTT9-1",0,0,0,1,0,0,0
"1065","TRM-CAT4-1",0,0,0,0,0,0,0
"1066","TRI-AAT4-1",0,1,0,2,0,0,2
"1067","TRL-CAG1-1",0,0,0,0,0,0,0
"1068","TRA-CGC5-1",0,0,0,0,0,0,0
"1069","TRR-ACG1-1",0,0,0,0,0,0,0
"1070","TRK-CTT2-2",0,0,0,0,0,0,0
"1071","TRA-CGC2-1",0,0,3,2,0,0,2
"1072","TRI-AAT7-1",0,0,0,0,0,0,0
"1073","TRN-GTT2-2",0,0,0,0,0,0,1
"1074","TRY-GTA4-1",0,0,0,0,0,0,0
"1075","TRR-CCT4-1",0,0,0,0,0,0,0
"1076","TRE-TTC4-2",2,5,0,1,0,4,2
"1077","TRV-TAC4-1",0,0,0,0,0,0,0
"1078","TRE-CTC2-1",0,2,1,1,2,2,1
"1079","TRR-TCG2-1",0,0,0,0,0,0,0
